Train,Val
2.84108777052,-1.95385685306
2.82059993073,-3.26818517384
2.81732421449,-1.84834894517
2.82419524958,-0.803852963759
2.78312618356,-3.60084129824
2.77165935212,-2.71143969062
2.76198837689,-2.24351636977
2.80168976716,-0.163894254963
2.72378491745,-4.54876852034
2.71679985623,-0.963489622662
2.69095014872,-4.15380601867
2.68142201785,-1.5062226042
2.66006092654,-1.67233668254
2.66385968516,-0.438755650812
2.64955074043,-0.634355152789
2.61012002768,-4.18472427669
4.93095845915,4.82382209857
2.61566385349,-4.17552320896
2.59303064412,-2.66777291606
2.57984633074,-2.81058099234
2.5724368698,-1.96195935061
2.5573471123,-3.33932154773
2.54276358472,-1.83503540833
2.52916701649,-4.16129168556
2.51599021727,-2.04856445193
2.52584323125,-1.59616547772
4.83600927031,4.73758743288
2.47521452947,-3.70944917771
2.47137779823,-3.28345461353
3.04417814745,2.21497213376
2.43438775691,-4.79328102358
2.42325296091,-2.45945109978
2.41216980556,-3.21461234987
2.40583895625,-1.57670318625
2.40609902179,-3.2069667807
2.39317211814,-3.84989150983
2.38373046165,-1.42703807332
2.38191877862,-1.14618739484
2.33933315701,-3.78581893551
2.34882606361,-1.07089589581
2.32927925459,-2.14069552925
2.31340802327,-3.71504066898
2.30860503032,-1.7158401538
2.29365403316,-3.37452072978
2.29000476559,-1.43403528034
2.26192226994,-2.95098118964
2.23922121535,-3.58439541436
2.26197004425,-1.09278460989
2.27581997884,-1.99115816766
2.21390172436,-2.76090986466
2.3211054969,0.224911121009
2.23131078216,1.62086978299
2.17984028181,-4.62748802937
2.16652692503,-3.93241554999
2.17009413532,-2.4595324389
2.14977696844,-2.55696484409
2.1434437529,-3.38762072669
2.11971471772,-3.36530986383
2.13560086687,-2.53313580927
2.10375526445,-2.15186385491
2.08415598665,-2.98604952934
2.07994721882,-4.48709475246
2.09462418558,-1.40978949305
2.06406344455,-1.67900245893
2.08159369363,-2.03643196527
2.05430267834,-2.73331102021
2.03104389838,-4.00111393997
2.03182090835,-1.78375228852
2.01141157078,-4.50348152515
1.99410378397,-3.63445200329
1.97785261394,-3.83843420586
2.0330331508,-1.66143394496
1.99512073682,-2.54849510394
1.93442191337,-5.08652215588
1.98438765284,-0.207931512308
1.94346391398,-3.26561405311
1.93387781604,-2.93419223426
1.93873875052,-1.67709063247
1.91389343674,-2.94989746335
1.9113237234,-1.67945559443
1.89804328745,-2.68635678172
1.88795933472,-4.15489276063
1.87614332932,-3.71973541433
1.85608072274,-3.83629597884
1.84703875332,-3.74308287946
1.86008829939,-2.20320072541
1.83687399545,-4.27036626008
1.83149933549,-4.24801100749
1.92557114321,-0.320837552216
4.484635116,4.40995776874
1.79316999143,-2.86710026006
4.45976295967,4.38200341778
1.83273579449,-1.6957588153
1.78398677608,-2.96393009422
1.76747116459,-3.81469587041
1.76411809552,-3.90255773026
1.73777978348,-4.55511229549
1.73059861949,-4.2186562285
1.76999196976,-1.2687352911
1.71456284279,-4.57487501864
1.73816229008,-3.08553809838
1.7245662128,-4.43030567463
1.69864986201,-1.73001727882
1.67645122324,-3.44590033297
1.72486781951,-1.49076920531
1.65236352775,-1.09221913588
1.66036547261,-3.75007849028
1.64554154811,-5.86440030287
1.6463505113,-2.73583622757
1.77374046666,-2.61497579002
1.61485448687,-5.20630460581
1.59929332214,-5.09667837628
1.62534325422,-2.88902645906
1.60783646066,-3.64712049898
1.58113166995,-4.69021715336
1.5637120012,-4.5240930113
1.68692211899,-0.361757242794
1.54662702406,-4.75321628481
1.54891131161,-3.64656341179
1.54235577412,-2.89201618388
1.54293966793,-3.37921221286
1.5225936399,-4.71545833565
1.55842064357,-1.91728183956
1.50909826414,-3.51770217106
1.50470884766,-2.8364727323
1.503410132,-1.74655600253
1.49059166824,-2.52939788934
1.49202703852,-4.47092954022
1.47221996684,-1.91141910074
1.43639027436,-2.84307291894
1.43910531903,-4.26508631791
1.44529316196,-1.72224467415
1.5769849946,-1.48582978577
1.42662135247,-4.77968842199
1.41883562861,-4.62960393752
1.41689006585,-4.27541093253
1.51754876935,-0.704957423517
1.38760647104,-2.77160602983
1.41156736031,-2.11782021049
1.40653117125,-1.58843411846
1.39785353925,-2.84011065416
1.36624328869,-3.67702050278
1.37211443063,-2.88970767148
1.36193963041,-3.88695258804
1.34648188489,-3.7673225036
1.3690100453,-2.96106886046
1.36780948684,-1.45167090815
1.54725704279,-0.304820810518
2.03206148704,1.33355018917
1.32938851987,-4.05709997676
3.02949526265,2.818538307
1.30032848808,-5.05981158793
1.30054976631,-6.30767933784
1.29548076964,-5.26608678966
1.286602811,-3.72082295769
1.38520138972,-0.861292216032
1.36798603535,-1.94035126508
1.27361186744,-2.76478672782
1.29863932863,-3.92818813515
1.25949885316,-3.97270314524
-2.09085088486
1.26752916225,-2.54427906931
1.21258786961,-3.52139280583
1.24466992075,0.739260167923
1.23506956107,-2.13148883826
1.20624406872,-3.95910839278
1.18998956575,-2.30632853157
1.2368663723,-2.93308991787
1.2131548632,-2.54537682916
1.17498454518,-3.30370906093
1.19174078557,-4.49950143443
1.188435505,-2.50425814163
1.15333502143,-3.67490659297
1.13667229369,-4.11117549428
1.14507591672,-2.95710380936
1.12891474511,-2.91190688248
1.12132140178,-3.52280904402
1.1862341752,-0.926306268225
1.11530204518,-4.84975979865
1.11021357381,-3.71825414501
1.11587313512,-3.61584101702
1.19771535508,-1.20431894557
1.14728720298,-1.56128083485
1.21384597901,-3.35673658415
1.07320153795,-5.69242624052
1.06412515753,-4.30735323403
1.05590181647,-3.63582663267
1.08357906286,-2.97825177545
1.12735323854,-3.96470623914
1.02351988476,-3.99429090451
1.22527833025,-0.961032375632
1.04694946924,-3.62674673219
1.13831236196,-1.14152185632
1.71386325661,0.99755476098
1.01545913465,-2.78768224515
0.996999234656,-2.1683073954
1.06747178805,-3.81453055313
1.18953003769,-1.1760103353
0.99673642512,-3.81143763159
1.02220818127,-2.58313554819
1.00239340875,-2.17443066306
0.984861888679,-2.62182736604
0.984422700766,-3.86188155271
0.984683155082,-4.08894004836
0.981126069891,-4.19517176042
4.02233660447,3.97063821565
1.61542087901,0.889977701054
0.966877819544,-4.12816927175
0.974823790887,-1.96701992358
0.981921775375,-3.45667308674
0.942382545106,-4.24640985743
0.940488241691,-4.09822969495
1.02137299341,-1.30630742925
0.937754438841,-2.68005386324
0.925287160206,-4.07487256073
0.926013609143,-4.77580165373
0.964385925575,-1.62759360219
0.905366544981,-4.31325201619
0.939373456582,-4.10013907203
